Date,Open,High,Low,Close,Adj Close,Volume
2020-02-18,7.140999794006348,7.432750225067139,7.121500015258789,7.414249897003174,7.380878925323486,620164000.0
2020-02-19,7.53725004196167,7.885250091552734,7.53725004196167,7.867499828338623,7.832088470458984,694332000.0
2020-02-20,7.819250106811523,7.9079999923706055,7.408750057220459,7.71750020980835,7.682764053344727,810052000.0
2020-02-21,7.604750156402588,7.630000114440918,7.266499996185303,7.351749897003174,7.318660736083984,768180000.0
2020-02-24,6.754749774932861,7.046750068664551,6.699999809265137,6.831999778747559,6.801249980926514,856916000.0
2020-02-25,6.90749979019165,6.969749927520752,6.448999881744385,6.551249980926514,6.521762847900391,1055496000.0
2020-02-26,6.551499843597412,6.886250019073486,6.550000190734863,6.691249847412109,6.661133289337158,747732000.0
2020-02-27,6.372499942779541,6.675000190734863,6.222249984741211,6.315000057220459,6.290337562561035,906416000.0
2020-02-28,6.061500072479248,6.811500072479248,6.044750213623047,6.7517499923706055,6.725380897521973,1133252000.0
2020-03-02,6.922500133514404,6.9397501945495605,6.525000095367432,6.910749912261963,6.883759498596191,890744000.0
2020-03-03,6.966750144958496,7.026750087738037,6.561500072479248,6.647250175476074,6.621288299560547,652792000.0
2020-03-04,6.755000114440918,7.122250080108643,6.679999828338623,7.112750053405762,7.084971904754639,597408000.0
2020-03-05,6.912499904632568,7.079999923706055,6.787499904632568,6.832250118255615,6.805566787719727,540328000.0
2020-03-06,6.6519999504089355,6.709750175476074,6.449999809265137,6.651000022888184,6.625025272369385,515412000.0
2020-03-09,5.997499942779541,6.485000133514404,5.954500198364258,6.136000156402588,6.112036228179932,614160000.0
2020-03-10,6.41349983215332,6.5269999504089355,6.149750232696533,6.5269999504089355,6.501506805419922,580648000.0
2020-03-11,6.386499881744385,6.414999961853027,6.0642499923706055,6.161749839782715,6.137685298919678,499964000.0
2020-03-12,5.636499881744385,5.9029998779296875,5.394999980926514,5.407750129699707,5.386630058288574,816540000.0
2020-03-13,5.762499809265137,6.0254998207092285,5.490250110626221,6.020999908447266,5.997485637664795,634836000.0
2020-03-16,5.3102498054504395,5.652500152587891,4.849999904632568,4.909999847412109,4.890824317932129,726972000.0
2020-03-17,5.022749900817871,5.521500110626221,4.775000095367432,5.4317498207092285,5.410536766052246,833632000.0
2020-03-18,5.002500057220459,5.248499870300293,4.517000198364258,5.070499897003174,5.050697326660156,874268000.0
2020-03-19,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,5.303454875946045,765512000.0
2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,5.123660564422607,804636000.0
2020-03-23,5.142749786376953,5.4120001792907715,4.9629998207092285,5.317249774932861,5.296483039855957,643876000.0
2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,6.20517110824585,1101644000.0
2020-03-25,6.34499979019165,6.545499801635742,6.0914998054504395,6.140500068664551,6.116518974304199,793432000.0
2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,6.4058837890625,696108000.0
2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.3182501792907715,6.293574810028076,638828000.0
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,6.613819122314453,602252000.0
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,6.564263820648193,949960000.0
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,6.0530171394348145,656912000.0
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,6.3618059158325195,675764000.0
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,6.0739359855651855,663212000.0
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,6.683793544769287,727884000.0
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,6.45045804977417,784520000.0
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,6.647686004638672,542444000.0
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,6.548075199127197,525564000.0
2020-04-10,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,6.548075199127197,525564000.0
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,6.719903469085693,398408000.0
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,7.071025848388672,530948000.0
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,6.993578910827637,366148000.0
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,7.3387274742126465,745620000.0
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,7.279459476470947,539120000.0
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,7.14822244644165,449388000.0
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,6.711435794830322,735160000.0
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,7.1258111000061035,483356000.0
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,7.072519779205322,424160000.0
2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,7.211475372314453,352328000.0
2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,7.397993564605713,479388000.0
2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,7.255552768707275,442904000.0
2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,7.432358264923096,379160000.0
2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,7.2784624099731445,375916000.0
2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,7.041890621185303,342096000.0
2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,7.253808975219727,317556000.0
2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,7.314821243286133,368896000.0
2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,7.415674209594727,323464000.0
2020-05-07,7.584499835968018,7.6852498054504395,7.5329999923706055,7.6217498779296875,7.591983318328857,373732000.0
2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,7.781988143920898,339216000.0
2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,8.0339994430542,469060000.0
2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,7.772027492523193,493060000.0
2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,7.7496161460876465,625852000.0
2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,7.999135971069336,602312000.0
2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,8.457589149475098,987660000.0
2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,8.716073036193848,774460000.0
2020-05-19,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,8.771109580993652,717320000.0
2020-05-20,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,8.934968948364258,587536000.0
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,8.740982055664062,761068000.0
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.990996360778809,1038764000.0
2020-05-25,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.990996360778809,1038764000.0
2020-05-26,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,8.683701515197754,770780000.0
2020-05-27,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,8.49195384979248,1175892000.0
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,8.453853607177734,734896000.0
2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,8.840835571289062,745256000.0
2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,8.771856307983398,389876000.0
2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,8.790783882141113,391320000.0
2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,8.735248565673828,365440000.0
2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,8.736248970031738,424280000.0
2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,8.889217376708984,481748000.0
2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,8.774615287780762,387736000.0
2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.045999526977539,9.014782905578613,468488000.0
2020-06-10,9.167750358581543,9.5,9.153499603271484,9.36674976348877,9.334427833557129,632180000.0
2020-06-11,9.149999618530273,9.261249542236328,8.78600025177002,8.796250343322754,8.76589298248291,583652000.0
2020-06-12,9.162500381469727,9.187250137329102,8.70324993133545,8.932499885559082,8.901674270629883,570908000.0
2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706055,9.14209270477295,400004000.0
2020-06-16,9.225000381469727,9.26675033569336,8.838749885559082,9.068499565124512,9.037202835083008,535716000.0
2020-06-17,9.113750457763672,9.298999786376953,9.070249557495117,9.236000061035156,9.20412826538086,408304000.0
2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,9.186189651489258,254408000.0
2020-06-19,9.242500305175781,9.444999694824219,9.227250099182129,9.261249542236328,9.229289054870605,524160000.0
2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.526749610900879,9.493873596191406,398468000.0
2020-06-23,9.550999641418457,9.642499923706055,9.407500267028809,9.449999809265137,9.417387008666992,375108000.0
2020-06-24,9.476249694824219,9.556500434875488,9.144499778747559,9.23550033569336,9.203629493713379,449372000.0
2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,9.45725154876709,376072000.0
2020-06-26,9.5,9.5,9.125,9.154999732971191,9.123407363891602,592084000.0
2020-06-29,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,9.168252944946289,342248000.0
2020-06-30,9.314000129699707,9.526249885559082,9.266500473022461,9.497750282287598,9.464974403381348,367892000.0
2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,9.497113227844238,326648000.0
2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,9.579079627990723,364056000.0
2020-07-03,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,9.579079627990723,364056000.0
2020-07-06,9.74174976348877,9.9087495803833,9.712499618530273,9.839249610900879,9.80529499053955,315892000.0
2020-07-07,9.946249961853027,10.069999694824219,9.850749969482422,9.871749877929688,9.837682723999023,357800000.0
2020-07-08,9.993749618530273,10.225000381469727,9.965499877929688,10.215999603271484,10.180746078491211,365480000.0
2020-07-09,10.380249977111816,10.569999694824219,10.233499526977539,10.508999824523926,10.472733497619629,494548000.0
2020-07-10,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,10.443087577819824,497676000.0
2020-07-13,10.595000267028809,10.79224967956543,10.024999618530273,10.052249908447266,10.017560005187988,457076000.0
2020-07-14,10.074999809265137,10.402750015258789,9.785499572753906,10.376999855041504,10.341187477111816,542676000.0
2020-07-15,10.414250373840332,10.432999610900879,10.055749893188477,10.227250099182129,10.1919584274292,403984000.0
2020-07-16,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,10.099775314331055,344964000.0
2020-07-17,10.225500106811523,10.248499870300293,10.087750434875488,10.201499938964844,10.16629409790039,266284000.0
2020-07-20,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,10.47447681427002,284852000.0
2020-07-21,10.512999534606934,10.5600004196167,10.286749839782715,10.328499794006348,10.292856216430664,277036000.0
2020-07-22,10.367500305175781,10.602499961853027,10.291500091552734,10.438750267028809,10.402728080749512,367292000.0
2020-07-23,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,10.094795227050781,411660000.0
2020-07-24,9.875,10.364749908447266,9.777000427246094,10.194499969482422,10.159317970275879,473292000.0
2020-07-27,10.232250213623047,10.441749572753906,10.21774959564209,10.421500205993652,10.385538101196289,292132000.0
2020-07-28,10.374250411987305,10.381999969482422,10.209250450134277,10.215499877929688,10.180248260498047,271636000.0
2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,10.4293851852417,284508000.0
2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,10.577372550964355,308880000.0
2020-07-31,10.563249588012695,10.766500473022461,10.432999610900879,10.614749908447266,10.578118324279785,386080000.0
2020-08-03,10.732500076293945,11.098750114440918,10.715250015258789,11.010250091552734,10.97225284576416,412720000.0
2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,11.189005851745605,310336000.0
2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782715,11.247800827026367,249924000.0
2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,11.296381950378418,244316000.0
2020-08-07,11.3125,11.50475025177002,11.037500381469727,11.19950008392334,11.160852432250977,342516000.0
2020-08-10,11.334250450134277,11.408249855041504,10.856499671936035,11.164999961853027,11.126469612121582,427796000.0
2020-08-11,11.073749542236328,11.136750221252441,10.79574966430664,10.850000381469727,10.8125581741333,354512000.0
2020-08-12,10.990750312805176,11.467000007629395,10.958250045776367,11.440250396728516,11.400768280029297,464412000.0
2020-08-13,11.545999526977539,11.721750259399414,11.35575008392334,11.442999839782715,11.403509140014648,374460000.0
2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,11.524093627929688,366436000.0
2020-08-17,11.851249694824219,12.409749984741211,11.81725025177002,12.336999893188477,12.294425964355469,621300000.0
2020-08-18,12.449999809265137,12.496000289916992,12.086250305175781,12.260749816894531,12.218440055847168,503448000.0
2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623047,12.096612930297852,622624000.0
2020-08-20,11.975000381469727,12.375,11.87874984741211,12.140999794006348,12.099101066589355,921388000.0
2020-08-21,12.201749801635742,12.80875015258789,12.195249557495117,12.683500289916992,12.639730453491211,999868000.0
2020-08-24,12.883749961853027,12.912500381469727,12.507499694824219,12.720250129699707,12.676355361938477,490564000.0
2020-08-25,12.630749702453613,12.761249542236328,12.573749542236328,12.75,12.705999374389648,289076000.0
2020-08-26,12.799249649047852,12.868499755859375,12.677749633789062,12.77299976348877,12.728920936584473,321244000.0
2020-08-27,12.781499862670898,12.850000381469727,12.566499710083008,12.628250122070312,12.584671020507812,317604000.0
2020-08-28,12.675000190734863,13.14799976348877,12.642499923706055,13.147749900817871,13.102375984191895,537160000.0
2020-08-31,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,13.328347206115723,500840000.0
2020-09-01,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,13.777424812316895,511316000.0
2020-09-02,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,14.30126953125,874012000.0
2020-09-03,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,12.974465370178223,945128000.0
2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.58270263671875,1463684000.0
2020-09-07,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.58270263671875,1463684000.0
2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.875441551208496,795728000.0
2020-09-09,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,12.67491340637207,736200000.0
2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.272933959960938,698684000.0
2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.126150131225586,636928000.0
2020-09-14,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,12.831666946411133,1201744000.0
2020-09-15,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,12.950041770935059,727556000.0
2020-09-16,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,12.475044250488281,556384000.0
2020-09-17,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,12.424205780029297,792512000.0
2020-09-18,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,12.1508207321167,698460000.0
2020-09-21,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,12.477787017822266,721044000.0
2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,12.597908973693848,646452000.0
2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,12.085522651672363,647012000.0
2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,12.30906867980957,731240000.0
2020-09-25,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,12.833162307739258,588016000.0
2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,12.993902206420898,573808000.0
2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,13.184054374694824,621460000.0
2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.487841606140137,689184000.0
2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.571578025817871,525004000.0
2020-10-02,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,13.021069526672363,552496000.0
2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,13.599488258361816,479820000.0
2020-10-06,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,13.693194389343262,784420000.0
2020-10-07,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,13.919974327087402,418084000.0
2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.795119285583496,378900000.0
2020-10-09,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,13.719358444213867,346892000.0
2020-10-12,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,14.181148529052734,434744000.0
2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,14.203327178955078,344604000.0
2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,14.050810813903809,276100000.0
2020-10-15,13.810750007629395,14.005749702453613,13.767749786376953,13.970000267028809,13.925956726074219,267224000.0
2020-10-16,14.036749839782715,14.121500015258789,13.792499542236328,13.81149959564209,13.76795482635498,242392000.0
2020-10-19,13.902999877929688,13.983499526977539,13.406749725341797,13.497750282287598,13.455193519592285,298068000.0
2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,13.60247802734375,229212000.0
2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859375,13.482110023498535,219596000.0
2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,13.318876266479492,290480000.0
2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258789,13.547401428222656,233484000.0
2020-10-26,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,13.099818229675293,336896000.0
2020-10-27,13.305999755859375,13.442000389099121,13.191499710083008,13.396750450134277,13.354514122009277,250520000.0
2020-10-28,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,12.58719253540039,376520000.0
2020-10-29,12.838500022888184,13.192749977111816,12.75,13.02400016784668,12.982938766479492,320080000.0
2020-10-30,12.850000381469727,12.93649959564209,12.300000190734863,12.534000396728516,12.494483947753906,416820000.0
2020-11-02,12.657750129699707,12.836750030517578,12.395000457763672,12.580750465393066,12.541085243225098,299652000.0
2020-11-03,12.708499908447266,13.104999542236328,12.602749824523926,13.019499778747559,12.9784517288208,272900000.0
2020-11-04,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,13.750757217407227,410228000.0
2020-11-05,14.162500381469727,14.33899974822998,13.991000175476074,14.15999984741211,14.11535930633545,319028000.0
2020-11-06,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,14.516090393066406,383348000.0
2020-11-09,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453613,13.587775230407715,582976000.0
2020-11-10,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,12.729742050170898,644068000.0
2020-11-11,13.053750038146973,13.4350004196167,12.948249816894531,13.418000221252441,13.375696182250977,404744000.0
2020-11-12,13.479000091552734,13.765999794006348,13.315999984741211,13.45674991607666,13.414325714111328,365812000.0
2020-11-13,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,13.255078315734863,346312000.0
2020-11-16,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,13.472640037536621,413776000.0
2020-11-17,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,13.37993335723877,312028000.0
2020-11-18,13.465250015258789,13.60575008392334,13.1850004196167,13.428750038146973,13.386412620544434,510924000.0
2020-11-19,13.212750434875488,13.487500190734863,13.100000381469727,13.440250396728516,13.397875785827637,565936000.0
2020-11-20,13.454000473022461,13.494500160217285,13.0649995803833,13.087750434875488,13.046485900878906,341088000.0
2020-11-23,13.171250343322754,13.382499694824219,13.01550006866455,13.140000343322754,13.0985746383667,361356000.0
2020-11-24,13.142499923706055,13.161999702453613,12.885000228881836,12.95775032043457,12.916897773742676,346500000.0
2020-11-25,13.032500267028809,13.269499778747559,13.020000457763672,13.234749794006348,13.193024635314941,259916000.0
2020-11-26,13.032500267028809,13.269499778747559,13.020000457763672,13.234749794006348,13.193024635314941,259916000.0
2020-11-27,13.375,13.407500267028809,13.170499801635742,13.261249542236328,13.219441413879395,167276000.0
2020-11-30,13.265000343322754,13.412500381469727,12.972249984741211,13.40149974822998,13.359247207641602,286952000.0
2020-12-01,13.492250442504883,13.5287504196167,13.228249549865723,13.390000343322754,13.347784042358398,296948000.0
2020-12-02,13.350500106811523,13.673500061035156,13.23425006866455,13.544500350952148,13.501795768737793,283360000.0
2020-12-03,13.587499618530273,13.65999984741211,13.329000473022461,13.395999908447266,13.357711791992188,199520000.0
2020-12-04,13.44849967956543,13.5600004196167,13.388750076293945,13.558250427246094,13.519498825073242,202244000.0
2020-12-07,13.601249694824219,13.731249809265137,13.5,13.606749534606934,13.56785774230957,223244000.0
2020-12-08,13.585000038146973,13.598750114440918,13.281499862670898,13.350000381469727,13.31184196472168,271920000.0
2020-12-09,13.30049991607666,13.413999557495117,12.868249893188477,12.930749893188477,12.89378833770752,401300000.0
2020-12-10,12.869000434875488,13.068750381469727,12.849499702453613,12.972249984741211,12.935172080993652,207764000.0
2020-12-11,12.967249870300293,13.020000457763672,12.822999954223633,13.013250350952148,12.976055145263672,209264000.0
2020-12-14,13.088000297546387,13.388750076293945,13.077500343322754,13.30875015258789,13.270709991455078,270156000.0
2020-12-15,13.439749717712402,13.46399974822998,13.186750411987305,13.36050033569336,13.32231330871582,193016000.0
2020-12-16,13.422499656677246,13.437250137329102,13.212499618530273,13.242500305175781,13.20465087890625,223116000.0
2020-12-17,13.36674976348877,13.379500389099121,13.178500175476074,13.3412504196167,13.303116798400879,231384000.0
2020-12-18,13.378999710083008,13.404999732971191,13.070500373840332,13.272000312805176,13.234065055847168,342064000.0
2020-12-21,13.074749946594238,13.369999885559082,12.967499732971191,13.332249641418457,13.294139862060547,302332000.0
2020-12-22,13.319250106811523,13.337249755859375,13.053999900817871,13.278249740600586,13.2402982711792,185580000.0
2020-12-23,13.255999565124512,13.274999618530273,13.005000114440918,13.009249687194824,12.972064971923828,179144000.0
2020-12-24,13.037249565124512,13.132499694824219,12.938750267028809,12.993749618530273,12.956608772277832,97884000.0
2020-12-25,13.037249565124512,13.132499694824219,12.938750267028809,12.993749618530273,12.956608772277832,97884000.0
2020-12-28,13.0625,13.0625,12.763250350952148,12.899999618530273,12.863129615783691,212564000.0
2020-12-29,12.925000190734863,13.072500228881836,12.842249870300293,12.943249702453613,12.90625286102295,170372000.0
2020-12-30,12.990249633789062,13.213749885559082,12.896750450134277,13.145750045776367,13.108175277709961,225396000.0
2020-12-31,13.136500358581543,13.151000022888184,12.914999961853027,13.055000305175781,13.01768684387207,192424000.0
2021-01-01,13.136500358581543,13.151000022888184,12.914999961853027,13.055000305175781,13.01768684387207,192424000.0
2021-01-04,13.104249954223633,13.65250015258789,12.962499618530273,13.113499641418457,13.076019287109375,560640000.0
2021-01-05,13.099749565124512,13.443499565124512,13.086999893188477,13.404749870300293,13.366434097290039,322760000.0
2021-01-06,13.22249984741211,13.244999885559082,12.586000442504883,12.614500045776367,12.578445434570312,580424000.0
2021-01-07,12.967499732971191,13.377750396728516,12.886500358581543,13.343999862670898,13.30586051940918,461480000.0
2021-01-08,13.362500190734863,13.420999526977539,13.041999816894531,13.276749610900879,13.23880386352539,292528000.0
2021-01-11,13.418749809265137,13.961000442504883,13.362500190734863,13.621500015258789,13.58256721496582,518344000.0
2021-01-12,13.7524995803833,13.754500389099121,13.345000267028809,13.484749794006348,13.446207046508789,291476000.0
2021-01-13,13.489999771118164,13.625,13.385000228881836,13.531749725341797,13.493070602416992,210028000.0
2021-01-14,13.574999809265137,13.599749565124512,13.180500030517578,13.200249671936035,13.162517547607422,283120000.0
2021-01-15,13.227999687194824,13.325249671936035,12.84850025177002,12.85949993133545,12.822744369506836,277780000.0
2021-01-18,13.227999687194824,13.325249671936035,12.84850025177002,12.85949993133545,12.822744369506836,277780000.0
2021-01-19,13.016249656677246,13.093999862670898,12.843999862670898,13.025250434875488,12.988018989562988,226188000.0
2021-01-20,13.111749649047852,13.430500030517578,13.056750297546387,13.365750312805176,13.327546119689941,258572000.0
2021-01-21,13.418499946594238,13.999250411987305,13.253000259399414,13.867500305175781,13.827864646911621,337780000.0
2021-01-22,13.739999771118164,13.841750144958496,13.627249717712402,13.712499618530273,13.67330551147461,246820000.0
2021-01-25,13.781749725341797,13.828499794006348,13.236499786376953,13.653249740600586,13.61422348022461,251112000.0
2021-01-26,13.580499649047852,13.644749641418457,13.387499809265137,13.435250282287598,13.396849632263184,163980000.0
2021-01-27,13.229999542236328,13.232749938964844,12.793749809265137,12.917750358581543,12.880828857421875,371272000.0
2021-01-28,12.99625015258789,13.339750289916992,12.96049976348877,13.050999641418457,13.013694763183594,228316000.0
2021-01-29,13.074999809265137,13.334750175476074,12.911499977111816,12.989749908447266,12.952622413635254,271552000.0
2021-02-01,13.053250312805176,13.270750045776367,12.902750015258789,13.237000465393066,13.199165344238281,217204000.0
2021-02-02,13.398750305175781,13.571999549865723,13.285499572753906,13.556750297546387,13.518001556396484,220440000.0
2021-02-03,13.63599967956543,13.931750297546387,13.516500473022461,13.530500411987305,13.491827011108398,245408000.0
2021-02-04,13.531000137329102,13.673500061035156,13.337750434875488,13.664250373840332,13.62519359588623,201340000.0
2021-02-05,13.725000381469727,13.737250328063965,13.54574966430664,13.590999603271484,13.552154541015625,169152000.0
2021-02-08,13.727250099182129,14.473750114440918,13.727250099182129,14.438750267028809,14.397480964660645,434624000.0
2021-02-09,14.340749740600586,14.583250045776367,14.22249984741211,14.263250350952148,14.22248363494873,287560000.0
2021-02-10,14.463250160217285,14.904999732971191,14.341500282287598,14.764249801635742,14.722050666809082,485352000.0
2021-02-11,14.980250358581543,15.272250175476074,14.925000190734863,15.250749588012695,15.207159042358398,450828000.0
2021-02-12,15.050000190734863,15.291250228881836,14.774999618530273,14.961250305175781,14.918485641479492,374756000.0
2021-02-15,15.050000190734863,15.291250228881836,14.774999618530273,14.961250305175781,14.918485641479492,374756000.0
2021-02-16,15.064249992370605,15.3725004196167,14.949999809265137,15.330249786376953,15.286431312561035,321960000.0
2021-02-17,15.170999526977539,15.22350025177002,14.779999732971191,14.906000137329102,14.863393783569336,274756000.0
2021-02-18,14.729000091552734,14.873250007629395,14.574999809265137,14.829000473022461,14.786616325378418,233868000.0
2021-02-19,15.024499893188477,15.177000045776367,14.846750259399414,14.92650032043457,14.883838653564453,271724000.0
