Date,Open,High,Low,Close,Adj Close,Volume
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,128.62689208984375,20857800
2023-08-11,128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,128.49795532226562,19591100
2023-08-14,129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,130.2534637451172,24695600
2023-08-15,131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,128.71615600585938,19770700
2023-08-16,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,127.6450424194336,25216100
2023-08-17,129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,128.85501098632812,33446300
2023-08-18,128.50999450683594,129.25,126.37999725341797,127.45999908447266,126.41516876220703,30504800
2023-08-21,127.18000030517578,128.72999572753906,126.55999755859375,128.3699951171875,127.31771087646484,25248700
2023-08-22,128.50999450683594,130.27999877929688,128.32000732421875,129.0800018310547,128.0218963623047,22054900
2023-08-23,130.17999267578125,133.41000366210938,129.8699951171875,132.3699951171875,131.284912109375,27819700
2023-08-24,133.9499969482422,134.25,129.57000732421875,129.77999877929688,128.71615600585938,28500700
2023-08-25,129.5399932861328,130.75999450683594,127.25,129.8800048828125,128.8153533935547,26762900
2023-08-28,131.30999755859375,132.5399932861328,130.13999938964844,131.00999450683594,129.93609619140625,20543300
2023-08-29,132.24000549316406,136.57000732421875,132.24000549316406,134.57000732421875,133.46688842773438,43075600
2023-08-30,134.77999877929688,136.27999877929688,134.07000732421875,135.8800048828125,134.7661895751953,28315800
2023-08-31,136.00999450683594,138.0,135.7899932861328,136.1699981689453,135.0537872314453,30053800
2023-09-01,137.4600067138672,137.4600067138672,134.85000610351562,135.66000366210938,134.54795837402344,21543700
2023-09-05,135.44000244140625,136.4199981689453,134.5800018310547,135.77000427246094,134.65707397460938,19403100
2023-09-06,136.02000427246094,136.52999877929688,133.6699981689453,134.4600067138672,133.35781860351562,18684500
2023-09-07,133.58999633789062,135.5800018310547,132.9499969482422,135.25999450683594,134.15122985839844,18844300
2023-09-08,134.91000366210938,136.66000366210938,134.85000610351562,136.3800048828125,135.2620849609375,23558300
2023-09-11,136.5399932861328,137.47999572753906,135.7899932861328,136.9199981689453,135.79762268066406,20763400
2023-09-12,136.25999450683594,136.8699951171875,135.19000244140625,135.33999633789062,134.23057556152344,18405500
2023-09-13,135.08999633789062,136.89999389648438,134.14999389648438,136.7100067138672,135.58937072753906,20749500
2023-09-14,137.60000610351562,138.6999969482422,136.24000549316406,138.10000610351562,136.9679718017578,24751000
2023-09-15,137.97999572753906,138.52000427246094,136.47999572753906,137.39999389648438,136.273681640625,38919600
2023-09-18,136.61000061035156,139.16000366210938,136.61000061035156,138.2100067138672,137.0770721435547,21861300
2023-09-19,137.4199981689453,138.41000366210938,136.6199951171875,138.0399932861328,136.908447265625,20353700
2023-09-20,138.0800018310547,138.0800018310547,133.6199951171875,133.74000549316406,132.64370727539062,29927500
2023-09-21,131.44000244140625,132.22999572753906,130.07000732421875,130.44000244140625,129.37074279785156,31503900
2023-09-22,130.75999450683594,132.02999877929688,129.60000610351562,130.25,129.18231201171875,26397300
2023-09-25,129.8300018310547,131.1699981689453,128.9600067138672,131.11000061035156,130.03524780273438,20094600
2023-09-26,129.77000427246094,130.36000061035156,127.22000122070312,128.57000732421875,127.51606750488281,25718700
2023-09-27,128.57000732421875,130.89999389648438,128.57000732421875,130.5399932861328,129.4699249267578,22746500
2023-09-28,129.83999633789062,133.3000030517578,129.7899932861328,132.30999755859375,131.22544860839844,22513100
2023-09-29,133.27999877929688,134.0500030517578,130.36000061035156,130.86000061035156,129.7873077392578,30859800
2023-10-02,131.2100067138672,134.4199981689453,131.1699981689453,134.1699981689453,133.07015991210938,22288000
2023-10-03,133.94000244140625,134.25999450683594,131.83999633789062,132.42999267578125,131.34445190429688,22989400
2023-10-04,132.7899932861328,135.57000732421875,132.52999877929688,135.24000549316406,134.13137817382812,26752300
2023-10-05,135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,133.9628143310547,19832600
2023-10-06,134.00999450683594,138.16000366210938,134.00999450683594,137.5800018310547,136.45225524902344,27597600
2023-10-09,136.94000244140625,138.94000244140625,135.61000061035156,138.4199981689453,137.2853240966797,19278100
2023-10-10,138.5,139.72000122070312,137.3300018310547,138.05999755859375,136.92828369140625,27786600
2023-10-11,138.5800018310547,141.11000061035156,138.5800018310547,140.5500030517578,139.39785766601562,25884300
2023-10-12,141.0500030517578,141.22000122070312,138.25999450683594,138.97000122070312,137.83084106445312,24765500
2023-10-13,139.3800048828125,140.0,136.6199951171875,137.36000061035156,136.23402404785156,23420500
2023-10-16,138.1699981689453,139.6300048828125,137.99000549316406,139.10000610351562,137.95977783203125,28501900
2023-10-17,138.6300048828125,139.89999389648438,137.17999267578125,139.72000122070312,138.57467651367188,23515800
2023-10-18,139.4499969482422,140.72000122070312,137.3800048828125,137.9600067138672,136.8291015625,23375000
2023-10-19,138.5,139.66000366210938,137.3800048828125,137.75,136.620849609375,26066000
2023-10-20,137.3300018310547,137.8699951171875,135.0800018310547,135.60000610351562,134.48846435546875,26335700
2023-10-23,135.0399932861328,137.66000366210938,133.9499969482422,136.5,135.3810577392578,26317900
2023-10-24,137.8300018310547,139.36000061035156,137.4199981689453,138.80999755859375,137.67213439941406,44814300
2023-10-25,128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156,124.5803451538086,84366200
2023-10-26,123.2699966430664,124.33000183105469,121.2699966430664,122.27999877929688,121.27764892578125,57061100
2023-10-27,122.87999725341797,123.30999755859375,120.20999908447266,122.16999816894531,121.16854858398438,44566500
2023-10-30,123.20999908447266,125.4000015258789,122.75,124.45999908447266,123.43976593017578,28940100
2023-10-31,125.05999755859375,125.37000274658203,122.69000244140625,124.08000183105469,123.06288146972656,26292300
2023-11-01,124.06999969482422,126.48999786376953,123.72000122070312,126.44999694824219,125.41345977783203,30082400
2023-11-02,128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376953,126.44493103027344,27124600
2023-11-03,128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,128.04171752929688,26393100
2023-11-06,129.0500030517578,130.33999633789062,128.6699981689453,130.25,129.18231201171875,19052700
2023-11-07,130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312,129.8964080810547,29757300
2023-11-08,130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062,130.75927734375,26425800
2023-11-09,131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,129.1724090576172,23747800
2023-11-10,130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062,131.5031280517578,26913300
2023-11-13,131.77999877929688,132.58999633789062,131.25,132.08999633789062,131.0072021484375,18324800
2023-11-14,134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875,132.5247039794922,32395200
2023-11-15,134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875,133.51651000976562,23861500
2023-11-16,135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125,135.8075408935547,28013200
2023-11-17,136.0,136.05999755859375,133.64999389648438,135.30999755859375,134.20082092285156,37240600
2023-11-20,133.69000244140625,136.66000366210938,133.6199951171875,136.25,135.1331329345703,27815500
2023-11-21,136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312,135.8472137451172,22635300
2023-11-22,137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406,137.35476684570312,17813900
2023-11-24,138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625,135.5695343017578,12514300
2023-11-27,136.02999877929688,138.4199981689453,136.0,136.41000366210938,135.2918243408203,23436500
2023-11-28,136.0800018310547,137.25,135.4199981689453,137.1999969482422,136.07533264160156,18730000
2023-11-29,137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406,133.8834686279297,23967200
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,131.44361877441406,38988300
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,130.77908325195312,31442300
2023-12-04,129.8800048828125,130.02999877929688,127.9000015258789,129.27000427246094,128.21034240722656,36669900
2023-12-05,128.9499969482422,132.13999938964844,128.25,130.99000549316406,129.91622924804688,27384800
2023-12-06,131.44000244140625,131.83999633789062,129.8800048828125,130.02000427246094,128.95420837402344,23576200
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125,135.8075408935547,56767100
2023-12-08,134.1999969482422,136.39999389648438,134.02999877929688,134.99000549316406,133.8834686279297,32260100
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328,132.1973876953125,31138000
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.52000427246094,131.43370056152344,29032800
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.57000732421875,131.48329162597656,30104800
2023-12-14,133.3800048828125,133.72000122070312,129.69000244140625,131.94000244140625,130.8584442138672,38722400
2023-12-15,131.6199951171875,133.50999450683594,131.17999267578125,132.60000610351562,131.51304626464844,50847100
2023-12-18,132.6300048828125,137.14999389648438,132.42999267578125,135.8000030517578,134.6868438720703,32258000
2023-12-19,136.83999633789062,137.47000122070312,136.0800018310547,136.64999389648438,135.52984619140625,25476800
2023-12-20,138.97000122070312,141.6999969482422,138.07000732421875,138.33999633789062,137.20599365234375,49107200
2023-12-21,139.49000549316406,140.69000244140625,139.17999267578125,140.4199981689453,139.26893615722656,27488300
2023-12-22,140.77000427246094,141.99000549316406,140.7100067138672,141.49000549316406,140.33016967773438,26532200
2023-12-26,141.58999633789062,142.67999267578125,141.19000244140625,141.52000427246094,140.35992431640625,16780300
2023-12-27,141.58999633789062,142.0800018310547,139.88999938964844,140.3699951171875,139.2193603515625,19628600
2023-12-28,140.77999877929688,141.13999938964844,139.75,140.22999572753906,139.08050537109375,16045700
2023-12-29,139.6300048828125,140.36000061035156,138.77999877929688,139.69000244140625,138.54493713378906,18733000
2024-01-02,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,137.0373992919922,23711200
2024-01-03,137.25,139.6300048828125,137.0800018310547,138.9199981689453,137.78125,24212100
2024-01-04,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,135.27198791503906,27137700
2024-01-05,136.75,137.16000366210938,135.14999389648438,135.72999572753906,134.61740112304688,22513900
2024-01-08,136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062,137.701904296875,21404000
2024-01-09,138.5,141.49000549316406,138.14999389648438,140.9499969482422,139.79461669921875,24759600
2024-01-10,141.0,143.0,140.91000366210938,142.27999877929688,141.1136932373047,21320200
2024-01-11,143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547,140.9153289794922,24008700
2024-01-12,142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438,141.4806671142578,18785500
2024-01-16,142.0,144.35000610351562,141.4499969482422,142.49000549316406,141.3219757080078,22670500
2024-01-17,141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312,140.31033325195312,20968600
2024-01-18,142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906,142.30386352539062,25746400
2024-01-19,144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125,145.18011474609375,34271900
2024-01-22,147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406,144.7932891845703,32200400
2024-01-23,145.88999938964844,147.17999267578125,145.5,147.0399932861328,145.83465576171875,21636100
2024-01-24,148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422,147.48106384277344,25233500
2024-01-25,150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875,150.62509155273438,29149100
2024-01-26,151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625,150.9424591064453,26115500
2024-01-29,152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594,152.2516326904297,27784300
2024-01-30,152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672,150.21847534179688,36331800
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562,138.95156860351562,71910000
2024-02-01,142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938,140.0028839111328,40466500
2024-02-02,139.25999450683594,142.6199951171875,136.5,142.3800048828125,141.21287536621094,62499600
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,142.50221252441406,38505400
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,142.91876220703125,29128200
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,144.34695434570312,25208900
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,144.7139434814453,22563800
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0,147.77862548828125,26829500
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,146.3206787109375,21564100
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,143.95025634765625,27837700
2024-02-14,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625,144.7436981201172,22704200
2024-02-15,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094,141.59970092773438,37590700
2024-02-16,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094,139.36813354492188,31468900
2024-02-20,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875,139.9632110595703,25144700
2024-02-21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,141.38148498535156,23223300
2024-02-22,144.92999267578125,145.0,142.8000030517578,144.08999633789062,142.9088592529297,27191900
2024-02-23,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672,142.77993774414062,19493800
2024-02-26,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875,136.4423065185547,53641800
2024-02-27,138.02000427246094,139.25,137.08999633789062,138.8800048828125,137.7415771484375,33099200
2024-02-28,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125,135.2620849609375,37328600
2024-02-29,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672,137.3249969482422,42133000
2024-03-01,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844,136.01583862304688,31151100
2024-03-04,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562,132.25689697265625,55999400
2024-03-05,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453,131.58245849609375,40194800
2024-03-06,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438,130.32289123535156,35318600
2024-03-07,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125,133.27847290039062,37738200
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938,134.30001831054688,39370400
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,136.54148864746094,32437800
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5,137.3647003173828,27563400
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328,138.64407348632812,23347200
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,141.927001953125,42753400
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,140.022705078125,49475400
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,146.4694061279297,69273700
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,145.82476806640625,24070400
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,147.52073669433594,21311500
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,146.39010620117188,24755600
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,149.53408813476562,29211800
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,148.83984375,19229300
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,149.43490600585938,22149100
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,149.63330078125,22879200
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,149.69277954101562,24485400
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,154.2154083251953,31730800
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,153.29302978515625,24586000
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,153.65008544921875,24705000
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,149.29605102539062,34724700
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,151.24990844726562,23459200
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,153.58065795898438,20702000
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,155.31629943847656,31079500
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,154.86009216308594,22838600
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,158.103271484375,27166400
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,156.4370574951172,25353700
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,153.59056091308594,27136500
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,153.1343536376953,20779500
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,154.19557189941406,21763100
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,154.73114013671875,19883000
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,152.82688903808594,32615600
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,154.99893188476562,26446200
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,156.9626922607422,21151600
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,157.8255615234375,22779100
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,154.7212371826172,57109700
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,170.54049682617188,64665300
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,164.7880096435547,45610000
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,161.44564819335938,33562900
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,162.51678466796875,33493200
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,165.25416564941406,24294500
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,165.86911010742188,34662400
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,166.72203063964844,21871300
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,169.8462371826172,28039700
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,167.9915771484375,19569100
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,168.56680297851562,15346700
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,167.26751708984375,29799900
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,167.7535400390625,31327600
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,168.94366455078125,25127100
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,171.09591674804688,26948400
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,172.752197265625,27867900
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,174.61679077148438,24479300
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,175.46975708007812,22554400
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,176.39212036132812,16989400
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,174.9341583251953,17880000
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,172.12738037109375,21024900
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,173.55555725097656,16579400
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,174.9539794921875,20572200
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,174.4580841064453,23388700
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,170.6991729736328,22931500
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,171.08595275878906,37638900
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,171.75047302246094,27459100
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,172.36538696289062,26879600
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,173.97210693359375,22068500
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,175.28131103515625,23251000
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,173.0299072265625,19661400
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,173.7746124267578,23726700
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,175.37322998046875,21540600
2024-06-12,178.25,180.41000366210938,176.11000061035156,177.7899932861328,176.53500366210938,27864700
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,173.92355346679688,20913300
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,175.54202270507812,18063600
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,175.98887634277344,19618500
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,173.8540496826172,21869900
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,175.0554962158203,20160100
2024-06-21,177.0,180.85000610351562,176.61000061035156,179.6300048828125,178.36199951171875,57759000
2024-06-24,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,177.9548797607422,18298000
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,182.73094177246094,23130200
2024-06-26,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,182.58200073242188,19839000
2024-06-27,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,184.10122680664062,18848900
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,180.8642120361328,29156600
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,181.6982879638672,16006100
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,183.93238830566406,17372500
2024-07-03,184.85000610351562,186.08999633789062,184.0,185.82000732421875,184.50830078125,10242100
2024-07-05,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,189.2545623779297,20967500
2024-07-08,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,187.6956329345703,21035900
2024-07-09,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,187.64601135253906,15121400
2024-07-10,189.14999389648438,191.75,189.02999877929688,191.17999267578125,189.83045959472656,15952500
2024-07-11,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,184.26007080078125,25625800
2024-07-12,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,183.76361083984375,22898400
2024-07-15,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,185.2133026123047,16474000
2024-07-16,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,182.62171936035156,18290700
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,179.7421875,20734100
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,176.4357147216797,25315700
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,176.40589904785156,18881900
2024-07-22,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,180.38758850097656,24100300
2024-07-23,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,180.5067596435547,36352700
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,171.41143798828125,49585200
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,166.0991668701172,44852000
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,165.8211669921875,41336900
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,168.33328247070312,20293800
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,169.0879364013672,18959700
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,170.32908630371094,25729100
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,169.5546112060547,24531400
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,165.48358154296875,29130100
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,158.12588500976562,53630700
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,157.17263793945312,49004600
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,157.81805419921875,25138600
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,160.88623046875,25578800
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,162.5146484375,28602300
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,161.14439392089844,15895300
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,163.00120544433594,18551700
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,159.23794555664062,40591100
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,160.16139221191406,31524300
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,161.80966186523438,24208600
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,165.4934844970703,22416200
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,165.9998779296875,18341500
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,164.67929077148438,22902000
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,162.6437530517578,22493300
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,164.4508819580078,13955700
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,164.98709106445312,14190400
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,163.5175018310547,11821900
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,161.70046997070312,16407400
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,160.63800048828125,19699800
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,162.22669982910156,22123800
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,156.2491912841797,38945300
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,155.34561157226562,19353800
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,156.1300506591797,18688700
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,149.8546600341797,37912100
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,147.856201171875,39260500
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,147.80648803710938,31118800
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,150.29212951660156,29607700
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,153.80186462402344,29621500
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,156.5559539794922,29591200
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,157.15252685546875,18379800
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,158.40530395507812,20715600
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,158.89247131347656,23677300
